1.0,0.21367372475729482,0.3017469089509618,0.25065829525040506,-0.5007670932211656,-0.010756591799999696,-0.40793801710919,-0.03229897073397166,0.02434816580144427,-0.14034174273123706,0.13034591380126873,-0.20754101841990066,-0.010283747616646388,-0.11714614645338058,-0.35269749069819073,-0.050665657089039834
0.21367372475729482,1.0,-0.16756581580258434,0.14195563302532146,-0.21113227566779652,-0.26290892534903765,-0.3881168939095055,-0.29693631744995647,-0.1703806755235877,-0.22266760961177257,0.1381279862354878,-0.014845142960379924,0.08923413397980624,0.05054386589775138,-0.21107715299922966,-0.014754456052117245
0.3017469089509618,-0.16756581580258434,1.0,0.545675418850869,0.29112662715999615,0.4868672723048039,-0.05823326257665582,0.28877360420898496,0.16183693223590698,-0.037198866150192376,0.1466217828489542,-0.5331720569706612,-0.07993527688456396,-0.44208491817575896,-0.4019747731437849,-0.2014662885865474
0.25065829525040506,0.14195563302532146,0.545675418850869,1.0,-0.0324565214758805,0.6812202810244182,-0.003031120232766885,0.35057443937306576,0.299060573786811,-0.17149030819005692,0.12680448402478012,-0.751881188486735,-0.156831506112144,-0.7376033536600787,-0.2755584888633287,-0.5032873822504095
-0.5007670932211656,-0.21113227566779652,0.29112662715999615,-0.0324565214758805,1.0,0.335886351855741,0.494583591843817,0.298713828579832,-0.2398878461625577,0.19006866311915682,-0.1525462551253108,-0.0870166714012233,-0.10086577481173045,-0.07982034699244851,-0.03797567927856915,0.03978105666134387
-0.010756591799999696,-0.26290892534903765,0.4868672723048039,0.6812202810244182,0.335886351855741,1.0,0.4262935433432837,0.8102164109232092,0.3561875904354366,0.23084794052542312,0.055683614804418254,-0.6112258747221309,-0.26747580484612443,-0.7783682704692119,-0.20388773068621693,-0.5907488097817539
-0.40793801710919,-0.3881168939095055,-0.05823326257665582,-0.003031120232766885,0.494583591843817,0.4262935433432837,1.0,0.6103165353337366,0.36765343890124397,0.48218163202640596,-0.11919592850695737,0.022419846813613687,-0.21255883480453713,-0.23289589919702605,0.07972809093173854,-0.21715695695675766
-0.03229897073397166,-0.29693631744995647,0.28877360420898496,0.35057443937306576,0.298713828579832,0.8102164109232092,0.6103165353337366,1.0,0.4809558760086353,0.6519098525744824,0.24409576377911035,-0.2648493440762371,-0.07240017149507072,-0.7134735872711214,-0.28867611857451186,-0.7039806951732175
0.02434816580144427,-0.1703806755235877,0.16183693223590698,0.299060573786811,-0.2398878461625577,0.3561875904354366,0.36765343890124397,0.4809558760086353,1.0,0.406903139258436,0.5620588466920671,-0.10979868256773015,-0.007867986106314827,-0.4827303712911094,-0.37585257269755745,-0.5269683213919286
-0.14034174273123706,-0.22266760961177257,-0.037198866150192376,-0.17149030819005692,0.19006866311915682,0.23084794052542312,0.48218163202640596,0.6519098525744824,0.406903139258436,1.0,0.28501575677880986,0.4409382792226204,0.09831760276296177,-0.23151175604154575,-0.2683807731304861,-0.4157241517871978
